Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","356","India","21086","Employment in agriculture, forestry and fishing by age, 65+","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","1496.96","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21086","Employment in agriculture, forestry and fishing by age, 65+","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","1900.56","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21086","Employment in agriculture, forestry and fishing by age, 65+","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","2111.68","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21086","Employment in agriculture, forestry and fishing by age, 65+","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","1737.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","1994","1994","6199","Value","3022","Household survey","1000 persons","174927.18","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2000","2000","6199","Value","3022","Household survey","1000 persons","195060.35","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2005","2005","6199","Value","3022","Household survey","1000 persons","203429.49","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Value","3022","Household survey","1000 persons","190435.24","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Value","3022","Household survey","1000 persons","180132.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","2","Male","1994","1994","6199","Value","3022","Household survey","1000 persons","119700.46","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","2","Male","2000","2000","6199","Value","3022","Household survey","1000 persons","130785.96","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","2","Male","2005","2005","6199","Value","3022","Household survey","1000 persons","132910.37","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","2","Male","2010","2010","6199","Value","3022","Household survey","1000 persons","131652.28","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","2","Male","2012","2012","6199","Value","3022","Household survey","1000 persons","129485.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","3","Female","1994","1994","6199","Value","3022","Household survey","1000 persons","55226.71","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","64274.39","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","70519.12","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","58782.96","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","50646.27","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","1994","1994","6199","Value","3022","Household survey","1000 persons","2632.99","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2000","2000","6199","Value","3022","Household survey","1000 persons","3046.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2005","2005","6199","Value","3022","Household survey","1000 persons","2484.86","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Value","3022","Household survey","1000 persons","1808.92","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2012","2012","6199","Value","3022","Household survey","1000 persons","1717.12","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","2","Male","1994","1994","6199","Value","3022","Household survey","1000 persons","2206.41","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","2","Male","2000","2000","6199","Value","3022","Household survey","1000 persons","2411.82","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","2","Male","2005","2005","6199","Value","3022","Household survey","1000 persons","1975.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","2","Male","2010","2010","6199","Value","3022","Household survey","1000 persons","1499.98","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","2","Male","2012","2012","6199","Value","3022","Household survey","1000 persons","1236.62","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","3","Female","1994","1994","6199","Value","3022","Household survey","1000 persons","426.58","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","634.28","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","509.53","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","308.94","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","480.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","1994","1994","6199","Value","3022","Household survey","1000 persons","172294.19","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2000","2000","6199","Value","3022","Household survey","1000 persons","192014.25","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2005","2005","6199","Value","3022","Household survey","1000 persons","200944.63","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2010","2010","6199","Value","3022","Household survey","1000 persons","188626.32","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2012","2012","6199","Value","3022","Household survey","1000 persons","178415.08","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","2","Male","1994","1994","6199","Value","3022","Household survey","1000 persons","117494.05","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","2","Male","2000","2000","6199","Value","3022","Household survey","1000 persons","128374.14","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","2","Male","2005","2005","6199","Value","3022","Household survey","1000 persons","130935.04","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","2","Male","2010","2010","6199","Value","3022","Household survey","1000 persons","130152.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","2","Male","2012","2012","6199","Value","3022","Household survey","1000 persons","128249.32","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","3","Female","1994","1994","6199","Value","3022","Household survey","1000 persons","54800.13","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","63640.11","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","70009.59","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","58474.03","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","50165.76","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2000","2000","6199","Value","3022","Household survey","1000 persons","193227.15","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2005","2005","6199","Value","3022","Household survey","1000 persons","201205.42","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2010","2010","6199","Value","3022","Household survey","1000 persons","188523.05","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2012","2012","6199","Value","3022","Household survey","1000 persons","178250.69","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2000","2000","6199","Value","3022","Household survey","1000 persons","129284.95","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2005","2005","6199","Value","3022","Household survey","1000 persons","131193.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2010","2010","6199","Value","3022","Household survey","1000 persons","129942.89","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","2","Male","2012","2012","6199","Value","3022","Household survey","1000 persons","127841.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","63942.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","70011.49","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","58580.16","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21111","Employment in crop and animal production, hunting and related service activities","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","50409.36","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","1","Total","2000","2000","6199","Value","3022","Household survey","1000 persons","695.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","1","Total","2005","2005","6199","Value","3022","Household survey","1000 persons","959.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","1","Total","2010","2010","6199","Value","3022","Household survey","1000 persons","561.87","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","1","Total","2012","2012","6199","Value","3022","Household survey","1000 persons","533.68","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","2","Male","2000","2000","6199","Value","3022","Household survey","1000 persons","469.11","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","2","Male","2005","2005","6199","Value","3022","Household survey","1000 persons","604.75","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","2","Male","2010","2010","6199","Value","3022","Household survey","1000 persons","473.95","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","2","Male","2012","2012","6199","Value","3022","Household survey","1000 persons","455.16","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","226.79","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","354.55","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","87.92","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21093","Employment in forestry and logging","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","78.52","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","1","Total","2000","2000","6199","Value","3022","Household survey","1000 persons","1137.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","1","Total","2005","2005","6199","Value","3022","Household survey","1000 persons","1264.77","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","1","Total","2010","2010","6199","Value","3022","Household survey","1000 persons","1350.32","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","1","Total","2012","2012","6199","Value","3022","Household survey","1000 persons","1347.83","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","2","Male","2000","2000","6199","Value","3022","Household survey","1000 persons","1031.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","2","Male","2005","2005","6199","Value","3022","Household survey","1000 persons","1111.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","2","Male","2010","2010","6199","Value","3022","Household survey","1000 persons","1235.44","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","2","Male","2012","2012","6199","Value","3022","Household survey","1000 persons","1189.45","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","3","Female","2000","2000","6199","Value","3022","Household survey","1000 persons","105.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","3","Female","2005","2005","6199","Value","3022","Household survey","1000 persons","153.08","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","3","Female","2010","2010","6199","Value","3022","Household survey","1000 persons","114.89","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21097","Employment in fishing and aquaculture","3","Female","2012","2012","6199","Value","3022","Household survey","1000 persons","158.38","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1994","1994","6121","Value","3022","Household survey","%","61.9","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2000","2000","6121","Value","3022","Household survey","%","59.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2005","2005","6121","Value","3022","Household survey","%","56","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2010","2010","6121","Value","3022","Household survey","%","51.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2012","2012","6121","Value","3022","Household survey","%","47","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1994","1994","6121","Value","3022","Household survey","%","57.3","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2000","2000","6121","Value","3022","Household survey","%","54.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2005","2005","6121","Value","3022","Household survey","%","50.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2010","2010","6121","Value","3022","Household survey","%","46.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2012","2012","6121","Value","3022","Household survey","%","43.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1994","1994","6121","Value","3022","Household survey","%","75.1","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2000","2000","6121","Value","3022","Household survey","%","74.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2005","2005","6121","Value","3022","Household survey","%","70.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2010","2010","6121","Value","3022","Household survey","%","66.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2012","2012","6121","Value","3022","Household survey","%","59.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21158","Share of females in total employment in agriculture, forestry and fishing","3","Female","1994","1994","6121","Value","3022","Household survey","%","31.57","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21158","Share of females in total employment in agriculture, forestry and fishing","3","Female","2000","2000","6121","Value","3022","Household survey","%","32.95","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21158","Share of females in total employment in agriculture, forestry and fishing","3","Female","2005","2005","6121","Value","3022","Household survey","%","34.67","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21158","Share of females in total employment in agriculture, forestry and fishing","3","Female","2010","2010","6121","Value","3022","Household survey","%","30.87","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21158","Share of females in total employment in agriculture, forestry and fishing","3","Female","2012","2012","6121","Value","3022","Household survey","%","28.12","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2000","2000","6121","Value","3022","Household survey","%","99.06","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2005","2005","6121","Value","3022","Household survey","%","98.91","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2010","2010","6121","Value","3022","Household survey","%","99","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2012","2012","6121","Value","3022","Household survey","%","98.96","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","356","India","21126","Share of employment in crop and animal production, hunting and related service activities","2","Male","2000","2000","6121","Value","3022","Household survey","%","98.85","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture","356","India","21126","Share of employment in crop and animal production, hunting and related service activities","2","Male","2005","2005","6121","Value","3022","Household survey","%","98.71","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
