Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","608","Philippines","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","3","Female","2020","2020","6199","Value","3043","ILO - ILO Modelled Estimates","1000 persons","2398.62","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","608","Philippines","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","3","Female","2021","2021","6199","Value","3043","ILO - ILO Modelled Estimates","1000 persons","2478.07","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1991","1991","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1757.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1992","1992","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1695.32","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1993","1993","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1667.13","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1994","1994","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1686.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1995","1995","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1713.63","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1996","1996","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1756.13","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1997","1997","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1910.49","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1998","1998","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1799.37","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1999","1999","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1878.05","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2000","2000","6228","Value","3043","ILO - ILO Modelled Estimates","US$","1981.62","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2001","2001","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2014.09","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2002","2002","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2041.49","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2003","2003","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2132.59","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2004","2004","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2209.84","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2005","2005","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2268.07","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2006","2006","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2352.62","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2007","2007","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2443.56","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2008","2008","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2483.11","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2009","2009","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2421.29","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2010","2010","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2445.13","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2011","2011","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2462.29","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2012","2012","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2539.15","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2013","2013","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2660.65","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2014","2014","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2682.98","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2015","2015","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2768.66","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2016","2016","6228","Value","3043","ILO - ILO Modelled Estimates","US$","2902.87","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2017","2017","6228","Value","3043","ILO - ILO Modelled Estimates","US$","3263.21","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2018","2018","6228","Value","3043","ILO - ILO Modelled Estimates","US$","3380.51","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Value","3043","ILO - ILO Modelled Estimates","US$","3530.79","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1991","1991","6121","Value","3043","ILO - ILO Modelled Estimates","%","45.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1992","1992","6121","Value","3043","ILO - ILO Modelled Estimates","%","45.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1993","1993","6121","Value","3043","ILO - ILO Modelled Estimates","%","45.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1994","1994","6121","Value","3043","ILO - ILO Modelled Estimates","%","44.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1995","1995","6121","Value","3043","ILO - ILO Modelled Estimates","%","44.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1996","1996","6121","Value","3043","ILO - ILO Modelled Estimates","%","41.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1997","1997","6121","Value","3043","ILO - ILO Modelled Estimates","%","40.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1998","1998","6121","Value","3043","ILO - ILO Modelled Estimates","%","38.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","1999","1999","6121","Value","3043","ILO - ILO Modelled Estimates","%","38.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2000","2000","6121","Value","3043","ILO - ILO Modelled Estimates","%","37.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2001","2001","6121","Value","3043","ILO - ILO Modelled Estimates","%","36.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2002","2002","6121","Value","3043","ILO - ILO Modelled Estimates","%","36.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2003","2003","6121","Value","3043","ILO - ILO Modelled Estimates","%","36.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2004","2004","6121","Value","3043","ILO - ILO Modelled Estimates","%","35.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2005","2005","6121","Value","3043","ILO - ILO Modelled Estimates","%","35.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2006","2006","6121","Value","3043","ILO - ILO Modelled Estimates","%","34.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2007","2007","6121","Value","3043","ILO - ILO Modelled Estimates","%","34.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2008","2008","6121","Value","3043","ILO - ILO Modelled Estimates","%","33.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2009","2009","6121","Value","3043","ILO - ILO Modelled Estimates","%","33.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2010","2010","6121","Value","3043","ILO - ILO Modelled Estimates","%","33","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2011","2011","6121","Value","3043","ILO - ILO Modelled Estimates","%","32.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2012","2012","6121","Value","3043","ILO - ILO Modelled Estimates","%","32.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2013","2013","6121","Value","3043","ILO - ILO Modelled Estimates","%","31","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2014","2014","6121","Value","3043","ILO - ILO Modelled Estimates","%","30.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","29.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","27","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2017","2017","6121","Value","3043","ILO - ILO Modelled Estimates","%","25.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2018","2018","6121","Value","3043","ILO - ILO Modelled Estimates","%","24.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2019","2019","6121","Value","3043","ILO - ILO Modelled Estimates","%","22.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2020","2020","6121","Value","3043","ILO - ILO Modelled Estimates","%","24.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","1","Total","2021","2021","6121","Value","3043","ILO - ILO Modelled Estimates","%","24.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1991","1991","6121","Value","3043","ILO - ILO Modelled Estimates","%","54.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1992","1992","6121","Value","3043","ILO - ILO Modelled Estimates","%","53.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1993","1993","6121","Value","3043","ILO - ILO Modelled Estimates","%","53.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1994","1994","6121","Value","3043","ILO - ILO Modelled Estimates","%","53.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1995","1995","6121","Value","3043","ILO - ILO Modelled Estimates","%","52","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1996","1996","6121","Value","3043","ILO - ILO Modelled Estimates","%","48.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1997","1997","6121","Value","3043","ILO - ILO Modelled Estimates","%","47.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1998","1998","6121","Value","3043","ILO - ILO Modelled Estimates","%","46.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","1999","1999","6121","Value","3043","ILO - ILO Modelled Estimates","%","46.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2000","2000","6121","Value","3043","ILO - ILO Modelled Estimates","%","45.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2001","2001","6121","Value","3043","ILO - ILO Modelled Estimates","%","44.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2002","2002","6121","Value","3043","ILO - ILO Modelled Estimates","%","44.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2003","2003","6121","Value","3043","ILO - ILO Modelled Estimates","%","44.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2004","2004","6121","Value","3043","ILO - ILO Modelled Estimates","%","43.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2005","2005","6121","Value","3043","ILO - ILO Modelled Estimates","%","42.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2006","2006","6121","Value","3043","ILO - ILO Modelled Estimates","%","42.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2007","2007","6121","Value","3043","ILO - ILO Modelled Estimates","%","41.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2008","2008","6121","Value","3043","ILO - ILO Modelled Estimates","%","41.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2009","2009","6121","Value","3043","ILO - ILO Modelled Estimates","%","41.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2010","2010","6121","Value","3043","ILO - ILO Modelled Estimates","%","40.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2011","2011","6121","Value","3043","ILO - ILO Modelled Estimates","%","39.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2012","2012","6121","Value","3043","ILO - ILO Modelled Estimates","%","39.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2013","2013","6121","Value","3043","ILO - ILO Modelled Estimates","%","38.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2014","2014","6121","Value","3043","ILO - ILO Modelled Estimates","%","37.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","35.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","33.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2017","2017","6121","Value","3043","ILO - ILO Modelled Estimates","%","31.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2018","2018","6121","Value","3043","ILO - ILO Modelled Estimates","%","30.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2019","2019","6121","Value","3043","ILO - ILO Modelled Estimates","%","28.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2020","2020","6121","Value","3043","ILO - ILO Modelled Estimates","%","31","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","2","Male","2021","2021","6121","Value","3043","ILO - ILO Modelled Estimates","%","30.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1991","1991","6121","Value","3043","ILO - ILO Modelled Estimates","%","30.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1992","1992","6121","Value","3043","ILO - ILO Modelled Estimates","%","32.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1993","1993","6121","Value","3043","ILO - ILO Modelled Estimates","%","33.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1994","1994","6121","Value","3043","ILO - ILO Modelled Estimates","%","31","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1995","1995","6121","Value","3043","ILO - ILO Modelled Estimates","%","31.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1996","1996","6121","Value","3043","ILO - ILO Modelled Estimates","%","30.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1997","1997","6121","Value","3043","ILO - ILO Modelled Estimates","%","28.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1998","1998","6121","Value","3043","ILO - ILO Modelled Estimates","%","26.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","1999","1999","6121","Value","3043","ILO - ILO Modelled Estimates","%","27.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2000","2000","6121","Value","3043","ILO - ILO Modelled Estimates","%","24.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2001","2001","6121","Value","3043","ILO - ILO Modelled Estimates","%","23.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2002","2002","6121","Value","3043","ILO - ILO Modelled Estimates","%","23.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2003","2003","6121","Value","3043","ILO - ILO Modelled Estimates","%","23.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2004","2004","6121","Value","3043","ILO - ILO Modelled Estimates","%","23","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2005","2005","6121","Value","3043","ILO - ILO Modelled Estimates","%","22.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2006","2006","6121","Value","3043","ILO - ILO Modelled Estimates","%","22.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2007","2007","6121","Value","3043","ILO - ILO Modelled Estimates","%","22.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2008","2008","6121","Value","3043","ILO - ILO Modelled Estimates","%","21.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2009","2009","6121","Value","3043","ILO - ILO Modelled Estimates","%","22","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2010","2010","6121","Value","3043","ILO - ILO Modelled Estimates","%","21.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2011","2011","6121","Value","3043","ILO - ILO Modelled Estimates","%","21.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2012","2012","6121","Value","3043","ILO - ILO Modelled Estimates","%","21","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2013","2013","6121","Value","3043","ILO - ILO Modelled Estimates","%","20.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2014","2014","6121","Value","3043","ILO - ILO Modelled Estimates","%","20.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","19","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","608","Philippines","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","3","Female","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","17.3","X","Figure from international organizations",""
