Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2012","2012","1000 US$","6926259","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2013","2013","1000 US$","7354710","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2014","2014","1000 US$","8575760","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2015","2015","1000 US$","6912064","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2016","2016","1000 US$","6469298","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2017","2017","1000 US$","6964214","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2018","2018","1000 US$","7262732","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2019","2019","1000 US$","6157091","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2020","2020","1000 US$","6516628","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2021","2021","1000 US$","6791903","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1961","1961","1000 US$","1563988","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1962","1962","1000 US$","1586740","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1963","1963","1000 US$","1537093","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1964","1964","1000 US$","1596907","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1965","1965","1000 US$","1629001","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1966","1966","1000 US$","1637554","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1967","1967","1000 US$","1824220","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1968","1968","1000 US$","1777804","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1969","1969","1000 US$","2185558","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1970","1970","1000 US$","2231288","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1971","1971","1000 US$","2129880","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1972","1972","1000 US$","1843741","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1973","1973","1000 US$","2063491","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1974","1974","1000 US$","2246032","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1975","1975","1000 US$","2444735","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1976","1976","1000 US$","2616958","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1977","1977","1000 US$","2901660","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1978","1978","1000 US$","2884553","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1979","1979","1000 US$","3073817","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1980","1980","1000 US$","3058495","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1981","1981","1000 US$","3164190","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1982","1982","1000 US$","3413379","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1983","1983","1000 US$","2917868","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1984","1984","1000 US$","3131449","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1985","1985","1000 US$","3522124","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1986","1986","1000 US$","3698594","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1987","1987","1000 US$","3415828","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1988","1988","1000 US$","3588249","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1989","1989","1000 US$","3783384","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1990","1990","1000 US$","3953869","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1991","1991","1000 US$","3869177","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1992","1992","1000 US$","3651455","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1993","1993","1000 US$","3773559","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1994","1994","1000 US$","4215082","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1995","1995","1000 US$","4216120","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1996","1996","1000 US$","4513278","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1997","1997","1000 US$","4507436","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1998","1998","1000 US$","3421817","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1999","1999","1000 US$","4714494","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2000","2000","1000 US$","4955601","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2001","2001","1000 US$","5181777","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2002","2002","1000 US$","5308086","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2003","2003","1000 US$","5399775","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2004","2004","1000 US$","5798522","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2005","2005","1000 US$","5841009","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2006","2006","1000 US$","6130480","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2007","2007","1000 US$","6495863","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2008","2008","1000 US$","6725997","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2009","2009","1000 US$","6506352","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2010","2010","1000 US$","6308719","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2011","2011","1000 US$","6673404","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2012","2012","1000 US$","7212772","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2013","2013","1000 US$","7375524","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 US$","7586880","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 US$","7259695","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 US$","7050665","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 US$","7710284","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 US$","7626186","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 US$","7525682","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 US$","7717687","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 US$","7983804","E","Estimated value"
