Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2011","2011","g","88559","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2012","2012","g","91683","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2013","2013","g","94300","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2014","2014","g","91493","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2015","2015","g","90852","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2016","2016","g","89223","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2017","2017","g","99351","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2018","2018","g","101406","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2019","2019","g","110371.65","I","Imputed value"
"FBS","Food Balances (2010-)","608","Philippines","681","Fat supply quantity (g)","S2807","Rice and products","2020","2020","g","109099.71","I","Imputed value"
